,index,level_0,level_1,Bldg:,Room:,Days:,Time:,Class Enrl Tot:,start_time,end_time
3462,3462,LAW, 295,Van-Hecke-Wettach,4085,TuF,10:25 - 11:50,15,1900-01-01 10:40:00,1900-01-01 12:05:00
3422,3422,LAW, 204,Van-Hecke-Wettach,5042,TuWF,13:00 - 14:15,60,1900-01-01 13:00:00,1900-01-01 14:15:00
3436,3436,LAW, 228,Van-Hecke-Wettach,5046,F,13:00 - 14:15,67,1900-01-01 13:00:00,1900-01-01 14:15:00
3459,3459,LAW, 295,Van-Hecke-Wettach,5048,TuF,10:25 - 11:50,15,1900-01-01 10:25:00,1900-01-01 11:50:00
1407,1407,ENEC, 201H,Venable,G307,MWF,10:10 - 11:00,17,1900-01-01 10:10:00,1900-01-01 11:00:00
1431,1431,ENEC, 432,Venable,G307,MWF,11:15 - 12:05,20,1900-01-01 11:30:00,1900-01-01 12:20:00
1428,1428,ENEC, 352,Venable,G307,MWF,12:20 - 13:10,18,1900-01-01 12:50:00,1900-01-01 13:40:00
707,707,CHEM, 450,Venable,G311,MWF,09:05 - 09:55,31,1900-01-01 09:05:00,1900-01-01 09:55:00
3031,3031,SPAN, 203,Venable,G311,MWF,10:10 - 11:00,19,1900-01-01 10:25:00,1900-01-01 11:15:00
3009,3009,SPAN, 105,Venable,G311,MWF,11:15 - 12:05,20,1900-01-01 11:45:00,1900-01-01 12:35:00
719,719,CHEM, 488,Venable,G311,MWF,12:20 - 13:10,5,1900-01-01 13:05:00,1900-01-01 13:55:00
735,735,CHEM, 742,Venable,G311,MTuWThF,16:30 - 17:20,13,1900-01-01 16:30:00,1900-01-01 17:20:00
518,518,BIOL, 272,Wilson,0107,MWF,10:10 - 11:00,30,1900-01-01 10:10:00,1900-01-01 11:00:00
1419,1419,ENEC, 272,Wilson,0107,MWF,10:10 - 11:00,5,1900-01-01 11:30:00,1900-01-01 12:20:00
917,917,COMP, 523,Wilson,0107,MWF,13:25 - 14:40,43,1900-01-01 13:25:00,1900-01-01 14:40:00
516,516,BIOL, 252L,Wilson,0111,F,12:30 - 15:20,26,1900-01-01 12:30:00,1900-01-01 15:20:00
546,546,BIOL, 450,Wilson,0128,MWF,10:10 - 11:00,68,1900-01-01 10:10:00,1900-01-01 11:00:00
574,574,BMME, 350,Wilson,0128,MWF,11:15 - 12:05,71,1900-01-01 11:30:00,1900-01-01 12:20:00
563,563,BIOL, 621,Wilson,0128,F,14:30 - 15:20,5,1900-01-01 14:30:00,1900-01-01 15:20:00
3886,3886,GNET, 621,Wilson,0128,F,14:30 - 15:20,16,1900-01-01 15:50:00,1900-01-01 16:40:00
1110,1110,ENGL, 105,Wilson,0139,MWF,11:15 - 12:05,19,1900-01-01 11:15:00,1900-01-01 12:05:00
2888,2888,FREN, 101,Wilson,0139,MWF,12:20 - 13:10,18,1900-01-01 12:35:00,1900-01-01 13:25:00
3272,3272,WGST, 290,Wilson,0202,MWF,09:00 - 09:50,3,1900-01-01 09:00:00,1900-01-01 09:50:00
833,833,COMM, 224,Wilson,0202,MWF,10:10 - 11:00,14,1900-01-01 10:20:00,1900-01-01 11:10:00
3260,3260,WGST, 224,Wilson,0202,MWF,10:10 - 11:00,8,1900-01-01 11:40:00,1900-01-01 12:30:00
1317,1317,ECON, 384,Wilson,0202,F,11:15 - 12:05,1,1900-01-01 13:00:00,1900-01-01 13:50:00
2307,2307,PHIL, 384,Wilson,0202,F,11:15 - 12:05,23,1900-01-01 14:20:00,1900-01-01 15:10:00
2603,2603,POLI, 384,Wilson,0202,F,11:15 - 12:05,2,1900-01-01 15:40:00,1900-01-01 16:30:00
90,90,FOLK, 202,Wilson,0202,F,12:20 - 13:10,8,1900-01-01 17:00:00,1900-01-01 17:50:00
172,172,ANTH, 202,Wilson,0202,F,12:20 - 13:10,2,1900-01-01 18:20:00,1900-01-01 19:10:00
1196,1196,ENGL, 202,Wilson,0202,F,12:20 - 13:10,9,1900-01-01 19:40:00,1900-01-01 20:30:00
517,517,BIOL, 252L,Wilson,0212,F,12:30 - 15:20,24,1900-01-01 12:30:00,1900-01-01 15:20:00
2531,2531,POLI, 130,Wilson,0217,F,09:05 - 09:55,18,1900-01-01 09:05:00,1900-01-01 09:55:00
2532,2532,POLI, 130,Wilson,0217,F,10:10 - 11:00,20,1900-01-01 10:25:00,1900-01-01 11:15:00
992,992,CMPL, 120,Wilson,0217,F,11:15 - 12:05,18,1900-01-01 11:45:00,1900-01-01 12:35:00
42,42,AMST, 101,Wilson,0217,F,12:20 - 13:10,21,1900-01-01 13:05:00,1900-01-01 13:55:00
64,64,AMST, 175,Wilson,0217,F,15:35 - 16:25,7,1900-01-01 15:35:00,1900-01-01 16:25:00
167,167,ANTH, 175,Wilson,0217,F,15:35 - 16:25,5,1900-01-01 16:55:00,1900-01-01 17:45:00
4048,4048,NUTR, 175,Wilson,0217,F,15:35 - 16:25,6,1900-01-01 18:15:00,1900-01-01 19:05:00
528,528,BIOL, 278L,Wilson,0G20,F,08:00 - 10:50,12,1900-01-01 08:00:00,1900-01-01 10:50:00
529,529,BIOL, 278L,Wilson,0G20,F,13:25 - 16:25,11,1900-01-01 13:25:00,1900-01-01 16:25:00
1478,1478,EXSS, 288,Woollen Gym,0301,MWF,08:00 - 08:50,40,1900-01-01 08:00:00,1900-01-01 08:50:00
3000,3000,SPAN, 105,Woollen Gym,0301,MWF,09:05 - 09:55,14,1900-01-01 09:20:00,1900-01-01 10:10:00
3001,3001,SPAN, 105,Woollen Gym,0301,MWF,09:05 - 09:55,15,1900-01-01 10:40:00,1900-01-01 11:30:00
3124,3124,SPAN, 371,Woollen Gym,0301,MWF,10:10 - 11:00,21,1900-01-01 12:00:00,1900-01-01 12:50:00
1468,1468,EXSS, 207,Woollen Gym,0301,MWF,11:15 - 13:05,19,1900-01-01 13:20:00,1900-01-01 15:10:00
1479,1479,EXSS, 288,Woollen Gym,0301,MWF,13:25 - 14:15,40,1900-01-01 15:40:00,1900-01-01 16:30:00
3033,3033,SPAN, 203,Woollen Gym,0302,MWF,10:10 - 11:00,21,1900-01-01 10:10:00,1900-01-01 11:00:00
1467,1467,EXSS, 205,Woollen Gym,0302,MWF,11:15 - 13:05,18,1900-01-01 11:30:00,1900-01-01 13:20:00
1985,1985,IDST, 190,Woollen Gym,0302,F,13:25 - 14:15,21,1900-01-01 13:50:00,1900-01-01 14:40:00
1496,1496,EXSS, 385,Woollen Gym,0303,MWF,09:05 - 09:55,52,1900-01-01 09:05:00,1900-01-01 09:55:00
1503,1503,EXSS, 783,Woollen Gym,0303,F,11:15 - 15:05,8,1900-01-01 11:15:00,1900-01-01 15:05:00
1464,1464,EXSS, 181,Woollen Gym,0304,MWF,09:05 - 09:55,49,1900-01-01 09:05:00,1900-01-01 09:55:00
1497,1497,EXSS, 385,Woollen Gym,0304,MWF,10:10 - 11:00,47,1900-01-01 10:25:00,1900-01-01 11:15:00
1500,1500,EXSS, 475,Woollen Gym,0304,MWF,11:15 - 12:05,9,1900-01-01 11:45:00,1900-01-01 12:35:00
1483,1483,EXSS, 323,Woollen Gym,0304,MWF,12:20 - 13:10,52,1900-01-01 13:05:00,1900-01-01 13:55:00
1473,1473,EXSS, 224,Woollen Gym,0304,MWF,13:25 - 14:15,35,1900-01-01 14:25:00,1900-01-01 15:15:00
1827,1827,HIST, 140,YMCA Building,0207,F,09:05 - 09:55,18,1900-01-01 09:05:00,1900-01-01 09:55:00
1210,1210,ENGL, 225,YMCA Building,0207,F,10:10 - 11:00,20,1900-01-01 10:25:00,1900-01-01 11:15:00
249,249,ARTH, 160,YMCA Building,0207,F,11:15 - 12:05,20,1900-01-01 11:45:00,1900-01-01 12:35:00
